n176   ,-0.190403,0.0435038,0.000440569,0.0962344  ,-0.207817,0.0446379,-0.184985,0.0262844,-0.178406,0.059589   ,n174,n311,n264
n177   ,-0.175761,-0.00608373,0.000331173,0.0832894  ,-0.191381,-0.000149802,-0.171207,-0.0219483,-0.164695,0.00384692   ,n204,n129,n265
n178   ,0.0395193,0.0693433,8.76458e-05,0.0432049  ,0.0325547,0.0631151,0.0472793,0.0678933,0.0387237,0.0770217   ,n151,n41,n124
n179   ,-0.0735199,-0.0220447,0.000189809,0.0653034  ,-0.0752774,-0.0121658,-0.0845577,-0.0320008,-0.0607246,-0.0219676   ,n55,n427,n356
n180   ,-0.0344516,-0.0252443,2.61197e-05,0.0261482  ,-0.0379571,-0.029962,-0.0316853,-0.0264888,-0.0337123,-0.0192821   ,n157,n85,n354
n181   ,0.153753,-0.0122741,0.000243428,0.0753383  ,0.158584,0.00252813,0.143259,-0.0108349,0.159415,-0.0285155   ,n301,_,n283
n182   ,-0.441252,-0.0574464,0.000191234,0.0704907  ,-0.452951,-0.0710233,-0.42861,-0.0536723,-0.442195,-0.0476435   ,n506,n578,n57
n183   ,0.245887,0.0494428,0.000137227,0.0558127  ,0.241894,0.0423918,0.257372,0.0468116,0.238395,0.0591251   ,n215,n436,n470
n184   ,-0.335466,0.0178726,0.000244834,0.071976  ,-0.33442,0.00530838,-0.323223,0.0268699,-0.348754,0.0214394   ,n247,n420,n267
n185   ,-0.0300152,0.0821896,0.000290288,0.0788144  ,-0.0163966,0.0885757,-0.0455819,0.0891004,-0.028067,0.0688928   ,n136,n193,_
n186   ,-0.0291574,-0.0284629,2.87587e-05,0.027341  ,-0.0245291,-0.0244929,-0.0316853,-0.0264888,-0.0312579,-0.034407   ,n354,n563,n157
n187   ,-0.0360158,-0.0367243,5.50091e-05,0.03759  ,-0.0379571,-0.029962,-0.0388322,-0.0458039,-0.0312579,-0.034407   ,n402,n354,n121
n188   ,-0.0210641,0.0494382,4.69817e-05,0.0316507  ,-0.0240044,0.0446337,-0.0154784,0.047913,-0.0237095,0.0557679   ,n340,n128,_
n189   ,0.0443253,0.0793353,2.6598e-05,0.0282628  ,0.0491885,0.0845094,0.0387237,0.0770217,0.0450638,0.0764748   ,n151,n574,n111
n190   ,-0.00286105,0.0829615,0.000253671,0.0745856  ,-0.0163966,0.0885757,-0.0046474,0.0712084,0.0124608,0.0891004   ,n207,_,n193
n191   ,-0.168527,0.020897,0.000389961,0.090035  ,-0.1559,0.0325595,-0.184985,0.0262844,-0.164695,0.00384692   ,n129,n21,n174
n192   ,-0.375344,-0.0356357,9.25547e-05,0.0480431  ,-0.367629,-0.0266056,-0.384238,-0.0380493,-0.374163,-0.0422522   ,n381,n233,n535
n193   ,-0.0163703,0.0762256,0.000216972,0.0673848  ,-0.0163966,0.0885757,-0.028067,0.0688928,-0.0046474,0.0712084   ,n70,n190,n185
n194   ,0.046968,-0.0932079,1.65999e-05,0.0191959  ,0.0459092,-0.0963741,0.0502378,-0.0938819,0.044757,-0.0893677   ,n230,n258,_
n195   ,-0.447651,0.0658595,0.000418028,0.097978  ,-0.454965,0.0872961,-0.454462,0.0477162,-0.433527,0.0625661   ,n68,n351,_
n196   ,0.190351,0.0731891,5.59131e-05,0.034612  ,0.186427,0.0690593,0.197043,0.0707329,0.187582,0.079775   ,n17,n139,n478
n197   ,0.289235,-0.0366115,0.000278241,0.0765493  ,0.305101,-0.0340683,0.279831,-0.0264277,0.282774,-0.0493385   ,n466,n294,n47
n198   ,-0.0144,0.0152598,3.8065e-05,0.0295847  ,-0.0135108,0.0202361,-0.0193529,0.0160802,-0.0103363,0.00946303   ,n257,n235,n411
n199   ,0.135243,-0.0765101,9.98013e-05,0.0470994  ,0.12455,-0.0785137,0.141431,-0.0815729,0.139746,-0.0694437   ,n451,n217,n216
n200   ,-0.139638,-0.0338298,0.000292057,0.0793107  ,-0.143118,-0.016883,-0.148608,-0.0460996,-0.127189,-0.0385069   ,n349,n238,n46
n201   ,0.252554,0.0121868,0.000117457,0.0496504  ,0.245509,0.0177974,0.251435,0.00196255,0.260717,0.0168004   ,n37,n531,n132
n202   ,0.251795,-0.021901,0.000167866,0.0623571  ,0.241222,-0.0119006,0.250141,-0.0309202,0.264023,-0.0228822   ,n522,n134,_
n203   ,0.170665,0.0588537,0.000202814,0.066647  ,0.159371,0.0488312,0.181893,0.056846,0.17073,0.0708838   ,n325,n329,n587
n204   ,-0.159673,-0.0116615,0.000345789,0.0850682  ,-0.143118,-0.016883,-0.164695,0.00384692,-0.171207,-0.0219483   ,n177,n46,n8
n205   ,-0.0313534,-0.0132461,4.64811e-05,0.0315039  ,-0.0253181,-0.0109392,-0.0350298,-0.009517,-0.0337123,-0.0192821   ,n365,n143,n109
n206   ,-0.0324569,-0.0757517,0.000259324,0.0787603  ,-0.0339296,-0.0950624,-0.0228991,-0.0678177,-0.0405419,-0.0643749   ,n359,n40,n62
n207   ,0.00852916,0.0765447,0.000216689,0.0677318  ,0.0124608,0.0891004,-0.0046474,0.0712084,0.017774,0.0693255   ,n289,n475,n190
n208   ,0.29728,0.0564563,2.43523e-05,0.0228094  ,0.293952,0.0546027,0.301297,0.0538157,0.296591,0.0609505   ,n307,n454,_
n209   ,-0.0198153,-0.0586719,0.000148145,0.0603149  ,-0.0228991,-0.0678177,-0.00655882,-0.0513828,-0.029988,-0.0568153   ,n26,n359,n412
n210   ,0.0479584,-0.0734539,3.52335e-05,0.0283058  ,0.0520601,-0.0732488,0.046109,-0.0678197,0.0457063,-0.0792933   ,n455,n76,n243
n211   ,0.18673,0.0628574,4.77255e-05,0.0329732  ,0.181893,0.056846,0.19187,0.0626669,0.186427,0.0690593   ,n478,n325,n137
n212   ,-0.206579,0.00353777,0.000283589,0.0769727  ,-0.191381,-0.000149802,-0.211712,0.0172228,-0.216644,-0.0064597   ,n272,n260,n149
n213   ,-0.345219,-0.00531713,0.000270466,0.0760774  ,-0.33442,0.00530838,-0.356641,0.000141457,-0.344596,-0.0214012   ,n87,n270,n420
n214   ,-0.332496,-0.0258765,0.000297807,0.0813452  ,-0.328278,-0.0438449,-0.324615,-0.0123833,-0.344596,-0.0214012   ,n270,n101,n31
n215   ,0.250775,0.0560933,0.000142363,0.0566208  ,0.256559,0.0623432,0.238395,0.0591251,0.257372,0.0468116   ,n183,n63,n290
n216   ,0.13304,-0.0851808,0.000129869,0.0523225  ,0.133137,-0.0954559,0.141431,-0.0815729,0.12455,-0.0785137   ,n199,n369,n15
n217   ,0.131488,-0.0668719,0.000170978,0.0634822  ,0.12455,-0.0785137,0.139746,-0.0694437,0.130168,-0.0526583   ,n302,n89,n199
n218   ,0.113234,0.0173541,0.000178995,0.0650344  ,0.108346,0.00252813,0.123533,0.0241825,0.107822,0.0253517   ,n58,_,n160
n219   ,-0.335265,0.0632542,0.000401458,0.0957287  ,-0.323081,0.0746046,-0.357997,0.064044,-0.324717,0.051114   ,n140,n92,n288
n220   ,-0.0884039,-0.0405284,0.000202174,0.0691681  ,-0.10394,-0.0399302,-0.0767144,-0.0496542,-0.0845577,-0.0320008   ,n428,n526,_
n221   ,0.124694,-0.0280361,0.000300422,0.081858  ,0.107303,-0.0343802,0.139484,-0.0341571,0.127295,-0.015571   ,n296,n370,n228
n222   ,0.0858722,0.0562034,7.47846e-05,0.0433856  ,0.0863752,0.0468636,0.0907326,0.0650732,0.0805088,0.0566733   ,n59,n541,n251
n223   ,-0.174484,0.0804759,0.000599343,0.111621  ,-0.154061,0.0873602,-0.190984,0.0944784,-0.178406,0.059589   ,n348,n387,_
n224   ,0.112399,-0.0462794,0.000268385,0.0787216  ,0.107303,-0.0343802,0.0997269,-0.0517996,0.130168,-0.0526583   ,n97,n228,n378
n225   ,0.153456,0.0174593,0.000186897,0.0661791  ,0.158584,0.00252813,0.158978,0.0256797,0.142807,0.0241701   ,n80,n169,_
n226   ,-0.11823,-0.0498755,0.000377346,0.0930842  ,-0.123563,-0.0711895,-0.10394,-0.0399302,-0.127189,-0.0385069   ,n442,n349,_
n227   ,-0.01001,-0.0878274,0.000456761,0.103226  ,-0.0339296,-0.0950624,0.00598979,-0.0957183,-0.00209008,-0.0727014   ,n539,n62,_
n228   ,0.125651,-0.0403985,0.000296656,0.0821692  ,0.107303,-0.0343802,0.130168,-0.0526583,0.139484,-0.0341571   ,n248,n221,n224
n229   ,-0.0332084,0.0462421,8.98551e-05,0.0442088  ,-0.0240044,0.0446337,-0.0385296,0.0536804,-0.0370912,0.0404122   ,n487,n171,n128
n230   ,0.0488675,-0.0902503,2.05781e-05,0.0207272  ,0.0502378,-0.0938819,0.0516078,-0.0875012,0.044757,-0.0893677   ,n123,n194,_
n231   ,-0.0291373,0.0213387,6.23657e-05,0.0362583  ,-0.0220369,0.0227283,-0.0348084,0.0260844,-0.0305665,0.0152033   ,n384,n256,n48
n232   ,0.0899647,-0.069748,0.000213887,0.0704716  ,0.106309,-0.0696183,0.0846271,-0.061066,0.0789583,-0.0785598   ,n534,_,n479
n233   ,-0.366307,-0.0404523,0.000166732,0.0647752  ,-0.35713,-0.0524992,-0.367629,-0.0266056,-0.374163,-0.0422522   ,n192,n580,n56
n234   ,-0.144936,-0.061723,0.000448737,0.100572  ,-0.123563,-0.0711895,-0.148608,-0.0460996,-0.162637,-0.06788   ,n361,n278,n349
n235   ,-0.00814891,0.014699,6.02805e-05,0.0363169  ,-0.0135108,0.0202361,-0.0103363,0.00946303,-0.000599559,0.014398   ,n440,n569,n198
n236   ,-0.0321866,0.0336767,8.23442e-05,0.0414644  ,-0.0246603,0.0345336,-0.0370912,0.0404122,-0.0348084,0.0260844   ,n65,n48,n171
n237   ,0.262812,0.0727635,0.000153391,0.0601413  ,0.261378,0.0867277,0.256559,0.0623432,0.270499,0.0692195   ,n96,n500,n158
n238   ,-0.129601,-0.0244053,0.000258692,0.0739299  ,-0.143118,-0.016883,-0.127189,-0.0385069,-0.118497,-0.017826   ,n442,n154,n200
n239   ,0.110314,-0.0901379,2.91169e-05,0.0274568  ,0.105723,-0.0903403,0.109396,-0.0944066,0.115823,-0.085667   ,n584,n583,_
n240   ,0.276746,0.0616043,9.8421e-05,0.0484344  ,0.277424,0.0502741,0.282315,0.0653193,0.270499,0.0692195   ,n527,n96,n393
n241   ,0.039973,-0.00877916,7.43831e-05,0.0428278  ,0.0470897,-0.000816701,0.033565,-0.00898077,0.0392643,-0.01654   ,n396,n566,n319
n242   ,0.0182117,-0.0138196,9.1473e-05,0.0474321  ,0.0243839,-0.0145568,0.0185773,-0.00398313,0.0116738,-0.0229189   ,n333,n603,n141
n243   ,0.0508075,-0.0694758,2.34789e-05,0.0224977  ,0.0520601,-0.0732488,0.0542533,-0.067359,0.046109,-0.0678197   ,n337,n210,n167
n244   ,-0.0439276,-0.0234333,6.73177e-05,0.0399299  ,-0.0449608,-0.0147866,-0.0488648,-0.0255511,-0.0379571,-0.029962   ,n269,n85,n261
n245   ,-0.0591934,-0.0421989,0.000118189,0.050108  ,-0.0518166,-0.0354883,-0.0668302,-0.0384649,-0.0589333,-0.0526435   ,n391,n60,n297
n246   ,-0.390248,-0.00196937,0.000224604,0.0695994  ,-0.39657,-0.0133329,-0.378788,-0.0050552,-0.395386,0.0124799   ,n293,n426,n407
n247   ,-0.338387,0.0297204,0.000232681,0.0706678  ,-0.343184,0.0408519,-0.348754,0.0214394,-0.323223,0.0268699   ,n184,n416,n517
n248   ,0.143299,-0.0487915,0.000310382,0.0843809  ,0.160246,-0.059559,0.139484,-0.0341571,0.130168,-0.0526583   ,n228,n302,n299
n249   ,-0.00924535,0.0554322,7.85802e-05,0.0446612  ,-0.0154784,0.047913,0.000527256,0.0588166,-0.0127849,0.0595669   ,n469,n340,n570
n250   ,0.243016,0.035301,9.43772e-05,0.0453156  ,0.241894,0.0423918,0.234863,0.0307438,0.252289,0.0327675   ,n322,n470,n367
n251   ,0.0948016,0.0533707,0.000187629,0.0633488  ,0.107297,0.0481753,0.0907326,0.0650732,0.0863752,0.0468636   ,n222,_,n445
n252   ,0.193546,0.0881297,2.27712e-05,0.0253975  ,0.197017,0.0911991,0.186974,0.0866922,0.196646,0.0864977   ,n84,n168,n554
n253   ,0.0435196,-0.0590088,2.16392e-05,0.0216042  ,0.0451658,-0.0551673,0.0390873,-0.0605886,0.0463057,-0.0612705   ,n529,n543,n602
n254   ,0.234935,0.0188157,0.000189088,0.0651513  ,0.224432,0.00790612,0.245509,0.0177974,0.234863,0.0307438   ,n322,n27,n132
n255   ,-0.2359,-0.0271862,0.000298804,0.0790749  ,-0.221977,-0.0299887,-0.239753,-0.0121027,-0.245969,-0.0394673   ,n310,n99,n459
n256   ,-0.0239854,0.018004,3.84516e-05,0.0297919  ,-0.0220369,0.0227283,-0.0305665,0.0152033,-0.0193529,0.0160802   ,n303,n411,n231
n257   ,-0.0170179,0.0115807,3.76791e-05,0.0293849  ,-0.0213644,0.00919871,-0.0103363,0.00946303,-0.0193529,0.0160802   ,n198,n303,n13
n258   ,0.0401503,-0.0912755,5.17119e-05,0.040258  ,0.0459092,-0.0963741,0.044757,-0.0893677,0.0297848,-0.0880848   ,n511,n582,n194
n259   ,0.134728,-0.00565567,0.000184631,0.0648961  ,0.133629,0.00943891,0.127295,-0.015571,0.143259,-0.0108349   ,n296,n283,n71
n260   ,-0.201929,-0.0103937,0.000288349,0.0774447  ,-0.191381,-0.000149802,-0.216644,-0.0064597,-0.197762,-0.0245715   ,n379,n265,n212
n261   ,-0.0515167,-0.0207685,7.08276e-05,0.0411623  ,-0.0449608,-0.0147866,-0.0607246,-0.0219676,-0.0488648,-0.0255511   ,n273,n244,n371
n262   ,-0.0134082,-0.00506134,6.17633e-05,0.0368036  ,-0.00599169,-0.00431393,-0.0197226,-0.000145846,-0.0145105,-0.0107243   ,n34,n9,n118
n263   ,-0.307508,0.0303565,0.000296557,0.0788093  ,-0.297826,0.0199242,-0.301473,0.0442752,-0.323223,0.0268699   ,n403,n271,_
n264   ,-0.201505,0.0293817,0.000348714,0.0852059  ,-0.207817,0.0446379,-0.211712,0.0172228,-0.184985,0.0262844   ,n149,n176,n368
n265   ,-0.186783,-0.0155565,0.000315896,0.0816277  ,-0.191381,-0.000149802,-0.197762,-0.0245715,-0.171207,-0.0219483   ,n277,n177,n260
n266   ,0.0358704,0.0826383,7.58013e-05,0.0408928  ,0.0413183,0.0896251,0.0275692,0.0812682,0.0387237,0.0770217   ,n38,n111,n575
n267   ,-0.323056,0.0118482,0.000257711,0.0735283  ,-0.33442,0.00530838,-0.311524,0.00336619,-0.323223,0.0268699   ,n271,n184,n409
n268   ,0.0557696,-0.0748086,3.20364e-05,0.0275989  ,0.0520601,-0.0732488,0.0537661,-0.0797237,0.0614825,-0.0714534   ,n6,n167,n76
n269   ,-0.0462128,-0.0303338,6.07054e-05,0.0370526  ,-0.0518166,-0.0354883,-0.0379571,-0.029962,-0.0488648,-0.0255511   ,n244,n273,n121
n270   ,-0.334544,-0.00949205,0.000220966,0.070732  ,-0.33442,0.00530838,-0.344596,-0.0214012,-0.324615,-0.0123833   ,n214,n409,n213
n271   ,-0.310858,0.0167201,0.000257831,0.0740735  ,-0.297826,0.0199242,-0.323223,0.0268699,-0.311524,0.00336619   ,n267,n125,n263
n272   ,-0.221736,0.00689842,0.000279719,0.0763881  ,-0.236853,0.00993214,-0.216644,-0.0064597,-0.211712,0.0172228   ,n212,n377,n477
n273   ,-0.053802,-0.027669,6.42153e-05,0.0389471  ,-0.0518166,-0.0354883,-0.0488648,-0.0255511,-0.0607246,-0.0219676   ,n261,n297,n269
n274   ,-0.426544,-0.0233299,0.000235651,0.070673  ,-0.414444,-0.0264774,-0.431424,-0.00907733,-0.433765,-0.034435   ,n335,n360,n82
n275   ,0.0441613,0.0187243,2.56302e-05,0.0284423  ,0.048795,0.0197114,0.0456469,0.0227283,0.0380421,0.0137332   ,n568,n567,_
n276   ,-0.221589,0.0439913,0.000237315,0.0703254  ,-0.207817,0.0446379,-0.229879,0.0550895,-0.227072,0.0322465   ,n328,n368,n464
n277   ,-0.18285,-0.0320445,0.00035635,0.086536  ,-0.179581,-0.0496136,-0.171207,-0.0219483,-0.197762,-0.0245715   ,n265,n25,n107
n278   ,-0.146644,-0.0771044,0.000461261,0.101944  ,-0.153732,-0.0922437,-0.123563,-0.0711895,-0.162637,-0.06788   ,n234,n315,_
n279   ,0.240093,-0.0910208,3.89776e-05,0.0301502  ,0.236865,-0.0849788,0.237618,-0.0944382,0.245796,-0.0936455   ,n597,n150,n512
n280   ,-0.446279,-0.0107948,0.000441614,0.0993338  ,-0.453958,0.00813639,-0.453455,-0.0314435,-0.431424,-0.00907733   ,n335,n44,_
n281   ,-0.0611334,0.0532521,0.000313872,0.0809995  ,-0.0771235,0.0536835,-0.0520311,0.0399205,-0.0542455,0.0661524   ,n108,n408,n159
n282   ,-0.0215205,0.0614092,7.99694e-05,0.0432986  ,-0.028067,0.0688928,-0.0237095,0.0557679,-0.0127849,0.0595669   ,n340,n70,n410
n283   ,0.145158,0.000377372,0.000219693,0.0686721  ,0.158584,0.00252813,0.133629,0.00943891,0.143259,-0.0108349   ,n259,n181,n169
n284   ,0.0282511,-0.00246769,0.000106588,0.0473432  ,0.0326109,0.00556084,0.0185773,-0.00398313,0.033565,-0.00898077   ,n141,n319,n388
n285   ,-0.13874,0.02751,0.000354391,0.0880215  ,-0.1559,0.0325595,-0.129349,0.0109781,-0.130972,0.0389924   ,n453,n476,n21
n286   ,0.251073,-0.0858669,0.000125298,0.0532604  ,0.258733,-0.0904059,0.248691,-0.0735494,0.245796,-0.0936455   ,n150,n596,n502
n287   ,0.117038,0.0591295,0.000210822,0.0674335  ,0.107297,0.0481753,0.130136,0.0594306,0.113681,0.0697825   ,n86,n445,n50
n288   ,-0.346312,0.0756763,0.000424134,0.0982214  ,-0.323081,0.0746046,-0.357859,0.0883804,-0.357997,0.064044   ,n126,n219,_
n289   ,0.0045513,0.0664501,0.000134049,0.0561254  ,-0.0046474,0.0712084,0.000527256,0.0588166,0.017774,0.0693255   ,n460,n207,n469
n290   ,0.244488,0.0665965,0.000174149,0.0617476  ,0.238511,0.0783211,0.238395,0.0591251,0.256559,0.0623432   ,n215,n158,n465
n291   ,0.116652,-0.00961685,0.000119708,0.0584687  ,0.108346,0.00252813,0.114315,-0.0158077,0.127295,-0.015571   ,n370,n71,n559
n292   ,-0.237674,0.0255095,0.000256036,0.0738064  ,-0.236853,0.00993214,-0.227072,0.0322465,-0.249098,0.03435   ,n328,n105,n377
n293   ,-0.381696,0.00843198,0.000259299,0.0734442  ,-0.370914,0.0178712,-0.395386,0.0124799,-0.378788,-0.0050552   ,n246,n355,n389
n294   ,0.29579,-0.0474007,0.000233222,0.0716128  ,0.299493,-0.0587953,0.305101,-0.0340683,0.282774,-0.0493385   ,n197,n173,_
n295   ,-0.287713,0.010317,0.000158976,0.0626697  ,-0.297826,0.0199242,-0.284377,-0.00333079,-0.280935,0.0143576   ,n342,n400,n125
n296   ,0.136679,-0.0201877,0.00017722,0.0625041  ,0.127295,-0.015571,0.139484,-0.0341571,0.143259,-0.0108349   ,n301,n259,n221
n297   ,-0.0597904,-0.0319736,0.000114755,0.0490881  ,-0.0518166,-0.0354883,-0.0607246,-0.0219676,-0.0668302,-0.0384649   ,n55,n245,n273
n298   ,-0.392738,-0.0226271,0.000108752,0.0482942  ,-0.39657,-0.0133329,-0.396832,-0.0316167,-0.384811,-0.0229319   ,n474,n407,n73
n299   ,0.153048,-0.0407439,0.000311711,0.0845762  ,0.160246,-0.059559,0.159415,-0.0285155,0.139484,-0.0341571   ,n301,n248,_
n300   ,-0.420118,-0.0613672,0.000146873,0.0561833  ,-0.42861,-0.0536723,-0.419855,-0.0731364,-0.411889,-0.057293   ,n35,n104,n133
n301   ,0.147386,-0.0245025,0.000221771,0.0682904  ,0.159415,-0.0285155,0.143259,-0.0108349,0.139484,-0.0341571   ,n296,n299,n181
n302   ,0.143387,-0.0605537,0.000219386,0.0729436  ,0.160246,-0.059559,0.130168,-0.0526583,0.139746,-0.0694437   ,n217,n483,n248
n303   ,-0.0237613,0.0134941,3.77013e-05,0.0294052  ,-0.0213644,0.00919871,-0.0193529,0.0160802,-0.0305665,0.0152033   ,n256,n434,n257
n304   ,-0.0510214,-0.00789883,9.60139e-05,0.0448133  ,-0.0449608,-0.0147866,-0.0488654,0.000212552,-0.0592379,-0.00912241   ,n472,n371,n166
n305   ,-0.177393,-0.0884568,0.000460624,0.101956  ,-0.190984,-0.0992599,-0.153732,-0.0922437,-0.187464,-0.0738669   ,n315,n164,_
n306   ,0.269319,0.0232883,0.000172894,0.0606613  ,0.278343,0.0166945,0.268898,0.03637,0.260717,0.0168004   ,n516,n36,_
n307   ,0.300384,0.0573744,1.53537e-05,0.0201789  ,0.301297,0.0538157,0.303265,0.0573572,0.296591,0.0609505   ,n599,n208,_
n308   ,0.150769,0.0814567,0.000311814,0.0817669  ,0.136285,0.0873952,0.149371,0.0676777,0.166651,0.0892972   ,n383,_,n405
n309   ,-0.00364904,0.00385323,0.000101637,0.0460884  ,-0.00599169,-0.00431393,0.0053809,0.00641059,-0.0103363,0.00946303   ,n440,n118,n505
n310   ,-0.249238,-0.0229681,0.000288018,0.0782316  ,-0.261992,-0.0173345,-0.245969,-0.0394673,-0.239753,-0.0121027   ,n255,n103,n357
n311   ,-0.197569,0.0580529,0.00036199,0.0882437  ,-0.207817,0.0446379,-0.178406,0.059589,-0.206484,0.0699317   ,n348,n464,n176
n312   ,0.234653,-0.0965221,2.07859e-05,0.0210924  ,0.234794,-0.101096,0.237618,-0.0944382,0.231547,-0.0940318   ,n547,n321,n597
n313   ,-0.41854,-0.0827348,0.00011208,0.0521139  ,-0.424795,-0.0938994,-0.41097,-0.0811685,-0.419855,-0.0731364   ,n147,n462,n314
n314   ,-0.411477,-0.0895654,0.000164439,0.0624328  ,-0.398667,-0.0936283,-0.41097,-0.0811685,-0.424795,-0.0938994   ,n313,_,n579
n315   ,-0.167944,-0.0779969,0.0003291,0.0898923  ,-0.153732,-0.0922437,-0.162637,-0.06788,-0.187464,-0.0738669   ,n504,n305,n278
n316   ,-0.423187,0.0707921,0.000347061,0.0880564  ,-0.427833,0.0894706,-0.433527,0.0625661,-0.408199,0.0603397   ,n29,n113,n351
n317   ,-0.406276,-0.0516753,7.73874e-05,0.0401382  ,-0.39872,-0.0533037,-0.408219,-0.0444292,-0.411889,-0.057293   ,n104,n88,n362
n318   ,0.0855587,0.0726413,6.14487e-05,0.0385013  ,0.0907326,0.0650732,0.0857001,0.0803523,0.0802435,0.0724984   ,n152,n66,n414
n319   ,0.0377552,-0.00141221,0.000102231,0.0461919  ,0.0470897,-0.000816701,0.0326109,0.00556084,0.033565,-0.00898077   ,n284,n241,n447
n320   ,0.274675,0.0871535,0.000153062,0.0594174  ,0.284245,0.0951342,0.261378,0.0867277,0.2784,0.0795985   ,n500,n421,_
n321   ,0.233143,-0.0987851,6.23622e-06,0.0168445  ,0.233089,-0.101227,0.234794,-0.101096,0.231547,-0.0940318   ,n312,n593,_
n322   ,0.24422,0.0271029,0.000123577,0.050739  ,0.245509,0.0177974,0.252289,0.0327675,0.234863,0.0307438   ,n250,n254,n531
n323   ,0.0736928,0.0519468,2.07859e-05,0.0220609  ,0.0726714,0.0571853,0.0717127,0.0485355,0.0766943,0.0501196   ,n601,n507,n175
n324   ,0.196567,0.0642435,4.46027e-05,0.0311074  ,0.200789,0.0593306,0.197043,0.0707329,0.19187,0.0626669   ,n478,n437,n165
n325   ,0.179684,0.0655964,9.99906e-05,0.0467653  ,0.181893,0.056846,0.186427,0.0690593,0.17073,0.0708838   ,n139,n203,n211
n326   ,0.135504,0.0500367,0.000132808,0.0552864  ,0.133324,0.0373558,0.143051,0.0533238,0.130136,0.0594306   ,n510,n50,n54
n327   ,-0.0902783,-0.0113636,0.000212546,0.0677365  ,-0.0752774,-0.0121658,-0.0976463,-0.00152356,-0.0979111,-0.0204013   ,n380,n356,_
n328   ,-0.235349,0.040562,0.000248619,0.0734165  ,-0.249098,0.03435,-0.227072,0.0322465,-0.229879,0.0550895   ,n276,n435,n292
n329   ,0.159824,0.0624642,0.000217306,0.0677402  ,0.159371,0.0488312,0.17073,0.0708838,0.149371,0.0676777   ,n383,n492,n203
n330   ,-0.0450675,0.0081264,8.31833e-05,0.04306  ,-0.0476884,0.0172667,-0.0488654,0.000212552,-0.0386487,0.00689992   ,n540,n417,n90
n331   ,-0.389009,-0.044585,6.52923e-05,0.0375188  ,-0.387655,-0.051855,-0.384238,-0.0380493,-0.395133,-0.0438508   ,n456,n422,n381
n332   ,0.0324803,-0.060183,9.41689e-05,0.0514985  ,0.0236103,-0.0501367,0.0347432,-0.0698238,0.0390873,-0.0605886   ,n548,n602,n375
n333   ,0.0117354,-0.0117433,0.000113978,0.050517  ,0.0116738,-0.0229189,0.0185773,-0.00398313,0.004955,-0.00832783   ,n499,n545,n242
n334   ,0.0587311,-0.0681172,1.92786e-05,0.020776  ,0.0604575,-0.0655394,0.0542533,-0.067359,0.0614825,-0.0714534   ,n167,n452,n523
n335   ,-0.439548,-0.0249853,0.000253148,0.0767756  ,-0.453455,-0.0314435,-0.433765,-0.034435,-0.431424,-0.00907733   ,n274,n280,n546
n336   ,0.0547008,-0.0589824,1.2051e-05,0.0158482  ,0.0563562,-0.0564897,0.0517511,-0.0585711,0.0559952,-0.0618866   ,n530,n344,n425
n337   ,0.0503231,-0.0661109,1.79635e-05,0.0202039  ,0.050607,-0.0631539,0.046109,-0.0678197,0.0542533,-0.067359   ,n243,n520,n433
n338   ,0.221945,0.048062,0.000132497,0.0550956  ,0.22089,0.0599136,0.215381,0.0380752,0.229564,0.0461973   ,n429,n450,_
n339   ,-0.161325,0.0501103,0.000372536,0.090313  ,-0.1559,0.0325595,-0.14967,0.0581822,-0.178406,0.059589   ,n387,n174,n476
n340   ,-0.0173243,0.0544159,5.85411e-05,0.0349052  ,-0.0154784,0.047913,-0.0127849,0.0595669,-0.0237095,0.0557679   ,n282,n188,n249
n341   ,-0.0221615,-0.0147078,2.35256e-05,0.0226378  ,-0.0253181,-0.0109392,-0.0235144,-0.0180611,-0.017652,-0.0151232   ,n490,n138,n143
n342   ,-0.275402,0.00672499,0.000186202,0.0653181  ,-0.284377,-0.00333079,-0.260895,0.00914821,-0.280935,0.0143576   ,n353,n295,n78
n343   ,0.0142558,-0.0663095,0.00030685,0.0838438  ,0.0236103,-0.0501367,-0.00209008,-0.0727014,0.021247,-0.0760906   ,n539,n375,n69
n344   ,0.0583412,-0.0597476,1.78336e-05,0.0198478  ,0.0563562,-0.0564897,0.0559952,-0.0618866,0.0626722,-0.0608664   ,n536,n561,n336
n345   ,-0.0220922,-0.0214745,1.89168e-05,0.0198435  ,-0.0245291,-0.0244929,-0.018233,-0.0218695,-0.0235144,-0.0180611   ,n490,n51,_
n346   ,-0.260731,-0.0501334,0.000499748,0.102417  ,-0.27795,-0.040006,-0.258274,-0.0709271,-0.245969,-0.0394673   ,n14,n357,_
n347   ,0.174988,0.0799853,0.000173286,0.0609089  ,0.166651,0.0892972,0.17073,0.0708838,0.187582,0.079775   ,n139,n600,n383
n348   ,-0.191958,0.0746664,0.000424769,0.0960406  ,-0.190984,0.0944784,-0.206484,0.0699317,-0.178406,0.059589   ,n311,n223,n376
n349   ,-0.13312,-0.051932,0.000363789,0.0910598  ,-0.123563,-0.0711895,-0.127189,-0.0385069,-0.148608,-0.0460996   ,n200,n234,n226
n350   ,-0.437048,-0.0884167,0.000219855,0.0689375  ,-0.450922,-0.0941705,-0.424795,-0.0938994,-0.435426,-0.0771804   ,n462,n390,_
